timestamp,strategy,symbol,side,order_type,quantity,price,status,order_id
2024-08-24 00:00:19,SMACrossUTStrategy,LTCUSDT,BUY,MARKET,1.126,66.1,placed,31591767491
2024-08-24 00:00:19,SMACrossUTStrategy,XRPUSDT,BUY,MARKET,132.3,0.6104,placed,62763864858
2024-08-24 00:00:19,SMACrossUTStrategy,BTCUSDT,BUY,MARKET,0.003,64050.7,placed,391875481178
2024-08-28 00:00:17,SMACrossUTStrategy,BTCUSDT,SELL,MARKET,0.011,59351.7,closed,391875481178
2024-08-28 00:00:17,SMACrossUTStrategy,LINKUSDT,SELL,MARKET,57.12,11.139,closed,33847252382
2024-08-28 00:00:18,SMACrossUTStrategy,LTCUSDT,SELL,MARKET,10.415,60.25,closed,31591767491
2024-08-28 00:00:18,SMACrossUTStrategy,ATOMUSDT,SELL,MARKET,135.11,4.583,closed,19921080174
2024-08-28 00:00:18,SMACrossUTStrategy,THETAUSDT,SELL,MARKET,487.7,1.2488,closed,13729808514
2024-08-28 00:00:18,SMACrossUTStrategy,DOGEUSDT,SELL,MARKET,6096.0,0.09864,closed,49831693773
2024-08-28 00:00:18,SMACrossUTStrategy,SANDUSDT,SELL,MARKET,2294.0,0.2588,closed,16701299334
2024-08-28 00:00:18,SMACrossUTStrategy,PEOPLEUSDT,BUY,MARKET,12842.0,0.0666,placed,9254876049
2024-08-28 00:00:19,SMACrossUTStrategy,XRPUSDT,BUY,MARKET,1563.0,0.5656,placed,62763864858
2024-08-28 00:00:19,SMACrossUTStrategy,ETHUSDT,SELL,MARKET,0.371,2454.1,placed,8389765714299891970
2024-08-28 00:00:19,SMACrossUTStrategy,SOLUSDT,BUY,MARKET,6.0,146.615,placed,61940813422
2024-08-28 00:00:19,SMACrossUTStrategy,UNFIUSDT,SELL,MARKET,200.9,2.745,closed,6196456700
2024-08-28 00:00:19,SMACrossUTStrategy,UNFIUSDT,SELL,MARKET,554.6,2.745,placed,6241122684
2024-08-29 00:00:15,SMACrossUTStrategy,SOLUSDT,SELL,MARKET,10.0,143.858,closed,61940813422
2024-08-29 00:00:16,SMACrossUTStrategy,ETHUSDT,BUY,MARKET,0.242,2526.57,closed,8389765714299891970
2024-08-29 00:00:16,SMACrossUTStrategy,XRPUSDT,SELL,MARKET,1008.2,0.5693,closed,62763864858
2024-08-29 00:00:16,SMACrossUTStrategy,PEOPLEUSDT,SELL,MARKET,8129.0,0.06482,closed,9254876049
2024-08-29 00:00:16,SMACrossUTStrategy,UNFIUSDT,BUY,MARKET,194.2,2.65,closed,6241122684
2024-08-29 00:00:16,SMACrossUTStrategy,THETAUSDT,BUY,MARKET,769.6,1.2431,placed,13729808514
2024-08-29 00:00:17,SMACrossUTStrategy,DOGEUSDT,SELL,MARKET,9619.0,0.09946,placed,50455775387
2024-08-29 00:00:17,SMACrossUTStrategy,SANDUSDT,SELL,MARKET,3774.0,0.2535,placed,16781108432
2024-08-29 00:00:17,SMACrossUTStrategy,ATOMUSDT,SELL,MARKET,208.39,4.591,placed,20007708964
2024-08-30 00:00:12,SMACrossUTStrategy,XRPUSDT,SELL,MARKET,1682.0,0.5613,closed,62763864858
2024-08-30 00:00:13,SMACrossUTStrategy,PEOPLEUSDT,SELL,MARKET,4660.0,0.06935,closed,9254876049
2024-08-30 00:00:13,SMACrossUTStrategy,DOGEUSDT,BUY,MARKET,2659.0,0.10018,closed,50455775387
2024-08-30 00:00:13,SMACrossUTStrategy,UNFIUSDT,BUY,MARKET,98.4,2.662,closed,6241122684
2024-08-30 00:00:13,SMACrossUTStrategy,ATOMUSDT,BUY,MARKET,56.75,4.603,closed,20007708964
2024-08-30 00:00:14,SMACrossUTStrategy,ETHUSDT,BUY,MARKET,0.102,2525.33,closed,8389765714299891970
2024-08-30 00:00:14,SMACrossUTStrategy,SANDUSDT,BUY,MARKET,1007.0,0.2521,closed,16781108432
2024-08-30 00:00:14,SMACrossUTStrategy,THETAUSDT,SELL,MARKET,198.7,1.2217,closed,13729808514
