open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2020-07-28 09:00:00,2.589,2.7391,2.4262,2.5999,8380024.5,21329409.71293,39749.0,4145112.4,10579765.41731
2020-07-29 09:00:00,2.6,2.7373,2.4581,2.5145,9524823.5,24643203.50294,47867.0,4247486.6,10989418.43709
2020-07-30 09:00:00,2.5168,2.525,2.338,2.4434,12083699.2,29197301.51942,50438.0,2699778.7,6529833.90964
2020-07-31 09:00:00,2.4432,2.5073,2.3472,2.4402,12950527.7,31433250.43625,53312.0,2946791.4,7158934.27407
2020-08-01 09:00:00,2.442,2.5627,2.4088,2.415,11887915.7,29591972.64051,49081.0,2549907.1,6346207.61339
2020-08-02 09:00:00,2.415,2.56,1.8664,2.36,13026603.5,30288260.5151,68346.0,3862066.2,8902857.90737
2020-08-03 09:00:00,2.36,2.5384,2.27,2.4431,11030791.9,27169346.18021,50919.0,2861142.8,7042084.35209
2020-08-04 09:00:00,2.4421,2.8911,2.4413,2.8021,17600651.8,46925358.3815,99608.0,5393087.5,14489036.76158
2020-08-05 09:00:00,2.801,3.0195,2.6702,2.9961,19165209.6,54059618.93606,116513.0,5552402.8,15698107.91101
2020-08-06 09:00:00,2.9961,3.6812,2.9847,3.3969,28632162.7,95531635.94396,218549.0,9964859.2,33296553.98045
2020-08-07 09:00:00,3.4009,3.7325,3.1967,3.5341,25452906.4,89039900.05468,177864.0,8482412.5,29680312.65323
2020-08-08 09:00:00,3.5341,4.55,3.4316,4.2455,29849064.2,120148960.71241,328285.0,11814651.2,48124929.48378
2020-08-09 09:00:00,4.2452,4.7059,3.924,4.6576,23627942.4,99309647.59719,250856.0,10858387.0,45685329.00492
2020-08-10 09:00:00,4.6592,5.1698,4.0299,4.4772,27045244.0,126433229.03922,210935.0,12671831.8,59381960.72923
2020-08-11 09:00:00,4.4783,4.6274,3.71,4.1052,24676464.3,103251811.34594,170980.0,11733968.8,49130913.53035
2020-08-12 09:00:00,4.1071,4.6,3.7992,4.5097,20567951.2,87458971.22892,138643.0,10030736.5,42713102.83775
2020-08-13 09:00:00,4.5075,4.5366,3.9201,4.1808,19249394.9,81796998.52521,121738.0,9822214.6,41782320.96176
2020-08-14 09:00:00,4.1828,4.5008,4.0992,4.3298,18671113.1,80107236.51721,114761.0,8643545.0,37066471.78846
2020-08-15 09:00:00,4.3293,4.85,4.1,4.5631,20999829.1,93567595.49175,153801.0,9957781.0,44338509.28478
2020-08-16 09:00:00,4.5631,5.3985,4.5055,5.1023,25419049.9,127973093.22087,256493.0,12613852.7,63474910.23431
2020-08-17 09:00:00,5.1035,5.57,4.6213,4.7267,20469821.4,104730241.42935,176740.0,9459726.4,48495850.47514
2020-08-18 09:00:00,4.7334,4.9589,3.95,4.3189,18861453.7,87127311.98541,134257.0,7979286.8,36779584.31971
2020-08-19 09:00:00,4.3158,4.62,3.8546,4.146,20023911.4,85790169.17187,167564.0,9075763.2,38823137.50948
2020-08-20 09:00:00,4.1402,4.9088,4.14,4.5662,19489020.5,88936954.06763,115753.0,9146431.6,41705939.13904
2020-08-21 09:00:00,4.563,4.5935,3.855,3.8905,19119320.9,80226671.10355,121621.0,8267112.3,34695935.52159
2020-08-22 09:00:00,3.8915,4.1673,3.516,4.0047,21444988.8,83293484.12658,171922.0,10558166.2,41084796.72065
2020-08-23 09:00:00,4.0064,4.268,3.7323,4.1533,17619142.8,70131144.85497,85841.0,8027061.2,32025753.23336
2020-08-24 09:00:00,4.154,4.3208,4.02,4.1697,15697314.0,65448173.82092,70895.0,4987995.9,20727913.61592
2020-08-25 09:00:00,4.1733,4.2194,3.71,3.9098,5346510.1,21361355.03314,94679.0,2525506.1,10076998.05683
2020-08-26 09:00:00,3.9106,4.2551,3.8395,4.0394,5662351.8,23015209.80246,92333.0,2722563.3,11073837.52379
2020-08-27 09:00:00,4.0391,4.2174,3.7389,3.8941,5612770.6,22327573.4589,89755.0,2533364.8,10086447.96699
2020-08-28 09:00:00,3.8941,4.144,3.8112,4.0839,4111162.7,16455627.11766,65325.0,2021895.7,8096526.65724
2020-08-29 09:00:00,4.0801,4.2114,4.025,4.093,3698022.9,15195351.96036,60186.0,1820308.8,7485735.90234
2020-08-30 09:00:00,4.0936,4.5235,4.0738,4.3328,5088257.5,21895059.98262,93438.0,2508933.1,10778889.5284
2020-08-31 09:00:00,4.3351,4.3449,3.8302,3.8803,4087180.4,16954110.53598,66601.0,1798073.5,7478634.8712
