open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2023-12-15 09:00:00,0.4695,0.56479,0.41703,0.43055,541177243.0,268160055.32275,1214612.0,258625475.0,128290396.73602
2023-12-16 09:00:00,0.4305,0.47557,0.3629,0.39929,799310280.0,334383891.44208,1652072.0,370185757.0,155176178.60997
2023-12-17 09:00:00,0.39934,0.40934,0.2841,0.33,931780566.0,311118842.58151,1619144.0,434022945.0,144926875.49966
2023-12-18 09:00:00,0.33,0.35252,0.252,0.29178,979417522.0,281244507.55082,1548932.0,462080899.0,132802225.19119
2023-12-19 09:00:00,0.29177,0.33,0.27406,0.28432,688795460.0,204730729.71492,1072055.0,324772626.0,96570230.10766
2023-12-20 09:00:00,0.28436,0.32326,0.27265,0.31363,618192672.0,185058544.66686,1177630.0,289497576.0,86696350.50598
2023-12-21 09:00:00,0.31365,0.385,0.30191,0.33434,868974825.0,295565464.65961,1977780.0,412841836.0,140497694.71179
2023-12-22 09:00:00,0.33434,0.34007,0.28488,0.31011,427868660.0,132885026.47686,1042598.0,198597050.0,61669445.66755
2023-12-23 09:00:00,0.31002,0.34,0.29026,0.32461,400762933.0,126928521.13304,1047866.0,186856395.0,59185413.57205
2023-12-24 09:00:00,0.32461,0.342,0.3,0.31543,325340199.0,105294050.57013,872009.0,150183430.0,48643914.9433
2023-12-25 09:00:00,0.31543,0.45216,0.31202,0.41364,1251646455.0,501405750.99981,2757484.0,608047638.0,243775301.61083
2023-12-26 09:00:00,0.41364,0.4559,0.33582,0.37451,624158477.0,247524077.25396,1541163.0,293725217.0,116589455.30684
2023-12-27 09:00:00,0.37454,0.39548,0.35053,0.36766,291834820.0,108709787.53116,858190.0,140554056.0,52379655.94487
2023-12-28 09:00:00,0.36774,0.39114,0.32333,0.33702,262449701.0,92356004.64276,774217.0,121783814.0,42881561.49082
2023-12-29 09:00:00,0.33705,0.36968,0.32683,0.34556,287805608.0,99560373.55835,832172.0,134956497.0,46713631.79696
2023-12-30 09:00:00,0.34549,0.36137,0.31555,0.35006,245371694.0,83168516.9357,700276.0,116111043.0,39377675.77207
2023-12-31 09:00:00,0.34995,0.3664,0.30388,0.32514,247349843.0,85075953.57438,779995.0,116371680.0,40061449.86688
2024-01-01 09:00:00,0.32518,0.331,0.302,0.33041,168535068.0,53146190.58422,493050.0,80266046.0,25312129.90797
2024-01-02 09:00:00,0.33035,0.35533,0.32029,0.3439,292080208.0,98737068.78946,788279.0,137021863.0,46336207.55267
2024-01-03 09:00:00,0.344,0.34835,0.22208,0.25466,443736475.0,123233141.20909,912806.0,199911413.0,55643383.95405
2024-01-04 09:00:00,0.25466,0.28585,0.22878,0.27784,371699180.0,93802680.89178,894182.0,172320034.0,43554742.48433
2024-01-05 09:00:00,0.27788,0.2857,0.2432,0.26004,265487238.0,68689282.5146,683282.0,125263939.0,32428992.17705
2024-01-06 09:00:00,0.26007,0.2604,0.2255,0.23907,177634740.0,42795447.73603,457007.0,83002536.0,19997295.06282
2024-01-07 09:00:00,0.23904,0.245,0.20147,0.20732,275696957.0,61552073.21084,556564.0,129664754.0,29009619.18156
2024-01-08 09:00:00,0.20734,0.24879,0.184,0.23488,474359379.0,101049731.43553,994072.0,230506808.0,49186437.52882
2024-01-09 09:00:00,0.23491,0.24,0.20111,0.21968,354930919.0,78909367.13635,790821.0,170011860.0,37813515.51038
2024-01-10 09:00:00,0.21967,0.24815,0.19248,0.237,321271391.0,68466960.90378,680097.0,151901830.0,32359994.4246
2024-01-11 09:00:00,0.23694,0.28564,0.23082,0.28028,539025757.0,142211924.01884,1160111.0,259769782.0,68570138.24196
2024-01-12 09:00:00,0.28032,0.29641,0.24516,0.26453,333016119.0,90710845.38515,750867.0,160224947.0,43669479.60202
2024-01-13 09:00:00,0.2647,0.3556,0.24269,0.3447,770431924.0,238181302.94751,1493896.0,385778667.0,119608853.19327
2024-01-14 09:00:00,0.34476,0.37583,0.29,0.29263,1503853924.0,513744116.49347,2778508.0,748831718.0,255874966.3998
