open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2023-11-03 09:00:00,0.024,0.029396,0.021675,0.026219,26125225990.0,665513129.251298,2756549.0,12805590808.0,326377140.482733
2023-11-04 09:00:00,0.02622,0.026528,0.022757,0.025106,17042557468.0,421474443.196959,2167901.0,8323839169.0,205990222.891243
2023-11-05 09:00:00,0.025105,0.025122,0.0189,0.01987,17354081978.0,371541366.914314,1919876.0,8101630847.0,173306031.771751
2023-11-06 09:00:00,0.01987,0.021355,0.019112,0.021007,9361929519.0,188833845.260818,947798.0,4530568853.0,91446572.950425
2023-11-07 09:00:00,0.02101,0.02101,0.016512,0.017796,11525219488.0,213885403.828599,1173461.0,5337008846.0,99026700.248175
2023-11-08 09:00:00,0.0178,0.0191,0.01744,0.018156,7601497486.0,138308760.012495,758818.0,3675819768.0,66927494.860566
2023-11-09 09:00:00,0.018156,0.02242,0.01554,0.019426,20987488083.0,424282242.850228,1936372.0,9804493374.0,198434509.241502
2023-11-10 09:00:00,0.019426,0.021717,0.0186,0.021024,8624590476.0,175346315.949718,998440.0,4155478188.0,84544195.210622
2023-11-11 09:00:00,0.021024,0.02499,0.020007,0.02225,13207419213.0,298947240.177291,1766475.0,6378273856.0,144487809.091864
2023-11-12 09:00:00,0.022251,0.0225,0.02024,0.021718,5409756749.0,115992942.574945,717027.0,2593558415.0,55616478.657943
2023-11-13 09:00:00,0.021725,0.036979,0.0213,0.034075,55791890816.0,1754050430.52127,6418366.0,28120846954.0,884908025.108062
2023-11-14 09:00:00,0.034075,0.038429,0.02902,0.036207,48889359081.0,1673594365.789456,7119182.0,24552826446.0,841376206.31595
2023-11-15 09:00:00,0.036207,0.041227,0.033136,0.033891,28747136272.0,1093153024.09006,4637646.0,14152631629.0,538945735.404726
2023-11-16 09:00:00,0.033892,0.036159,0.030044,0.031008,20595226972.0,684936425.246499,3010210.0,9882234563.0,328920826.230103
2023-11-17 09:00:00,0.031011,0.034459,0.026792,0.029224,19686997190.0,585705226.748688,2525569.0,9554646280.0,284282732.263858
2023-11-18 09:00:00,0.029216,0.029235,0.025159,0.026824,11639815365.0,310738998.431712,1386745.0,5664592948.0,151187569.58015
2023-11-19 09:00:00,0.026818,0.031555,0.025,0.030945,19440635436.0,558676555.279638,2299725.0,9487166556.0,272794146.95121
2023-11-20 09:00:00,0.030947,0.031099,0.027389,0.02789,12766648984.0,372738855.511013,1596088.0,6092167137.0,177975606.548761
2023-11-21 09:00:00,0.02789,0.028309,0.0235,0.023768,15064647907.0,390416345.528951,1779585.0,7221255582.0,187254028.679874
2023-11-22 09:00:00,0.02377,0.026778,0.023736,0.026372,9990144761.0,255384295.509202,1162530.0,4928760120.0,125954528.696072
2023-11-23 09:00:00,0.026379,0.028609,0.025859,0.026984,10016896265.0,273428172.305227,1242959.0,4889389691.0,133500071.833302
2023-11-24 09:00:00,0.026981,0.028578,0.026543,0.027149,7741205627.0,211915735.490315,1017466.0,3736064579.0,102287467.161837
2023-11-25 09:00:00,0.027148,0.032885,0.026779,0.032084,16608981640.0,507310016.156858,2091608.0,8225166175.0,251297291.926675
2023-11-26 09:00:00,0.032083,0.0328,0.028078,0.029167,14325404434.0,437917285.545573,2044088.0,6902110782.0,211056118.734456
2023-11-27 09:00:00,0.029164,0.030305,0.026279,0.027175,10099251447.0,280413591.499143,1436161.0,4804949534.0,133455834.340292
2023-11-28 09:00:00,0.027175,0.0285,0.026,0.028194,7599786936.0,209393192.827933,1115961.0,3670637156.0,101153136.408433
2023-11-29 09:00:00,0.028194,0.028866,0.026318,0.026754,5685110753.0,156532902.187212,832589.0,2713900954.0,74777268.414723
2023-11-30 09:00:00,0.026753,0.02747,0.0261,0.027154,3910605944.0,104791430.444696,601671.0,1867089028.0,50038130.294687
2023-12-01 09:00:00,0.027154,0.028769,0.026865,0.027723,5447235119.0,151856713.14138,713494.0,2584862953.0,72087540.998513
2023-12-02 09:00:00,0.027727,0.0328,0.027666,0.031444,11470653685.0,347223477.256371,1459338.0,5532061659.0,167395306.53439
2023-12-03 09:00:00,0.03144,0.034395,0.029474,0.030311,10477699633.0,328337605.476572,1365334.0,4926066391.0,154471981.184566
2023-12-04 09:00:00,0.030304,0.034033,0.026543,0.032937,13165498406.0,412380889.874582,1878906.0,6132129795.0,192190621.570401
2023-12-05 09:00:00,0.032937,0.046715,0.032243,0.043115,39171351192.0,1627803157.230477,6001926.0,19174447798.0,797106644.791896
2023-12-06 09:00:00,0.043107,0.04744,0.035,0.040069,25423247638.0,1026508802.866186,3950545.0,12161262551.0,491357544.805893
2023-12-07 09:00:00,0.040091,0.043985,0.037722,0.039266,18030058058.0,735853714.287851,2896581.0,8695268394.0,355078277.676666
2023-12-08 09:00:00,0.039266,0.041145,0.038,0.039346,9174076159.0,361290124.939668,1568217.0,4333534177.0,170739044.933005
2023-12-09 09:00:00,0.039345,0.041882,0.0382,0.038841,9998385628.0,397954186.484922,1723370.0,4657762871.0,185470972.662043
2023-12-10 09:00:00,0.03884,0.040505,0.037512,0.038609,6650823105.0,258114662.098584,1251576.0,3138659676.0,121857358.942194
2023-12-11 09:00:00,0.038607,0.039017,0.0297,0.03468,9546934964.0,330319174.905126,1652565.0,4403116974.0,152290188.997828
2023-12-12 09:00:00,0.03468,0.036635,0.033075,0.0342,5889685390.0,204094352.225028,1110234.0,2846262419.0,98637763.331465
2023-12-13 09:00:00,0.034195,0.034814,0.031015,0.034182,6590565004.0,214653889.293579,1064041.0,3137074926.0,102167516.154971
2023-12-14 09:00:00,0.034184,0.035854,0.03,0.034972,6781612343.0,229692961.41736,1032880.0,3233228838.0,109588789.373776
2023-12-15 09:00:00,0.034971,0.036877,0.030755,0.030978,7433783899.0,251851683.323277,1188190.0,3432066079.0,116454499.732793
2023-12-16 09:00:00,0.030982,0.03311,0.030611,0.032651,4278912099.0,137339592.565479,734171.0,2045612427.0,65657768.509072
2023-12-17 09:00:00,0.032651,0.033345,0.03062,0.030872,4986816442.0,159160406.088656,842909.0,2348455842.0,74975876.305664
2023-12-18 09:00:00,0.030872,0.031352,0.027243,0.029184,5943266193.0,171158997.885801,851472.0,2758553287.0,79427224.891291
2023-12-19 09:00:00,0.029194,0.031306,0.028897,0.030856,5639101487.0,170428835.257078,855094.0,2704812525.0,81762457.464327
2023-12-20 09:00:00,0.03085,0.032,0.02942,0.030429,4799627885.0,145968978.656763,790301.0,2287416106.0,69564821.829119
2023-12-21 09:00:00,0.030429,0.031809,0.029743,0.031019,3795096266.0,116868324.136625,631801.0,1774906336.0,54672808.286491
2023-12-22 09:00:00,0.031019,0.03435,0.0298,0.033233,5947363507.0,188509859.064271,931124.0,2825188682.0,89629483.422841
2023-12-23 09:00:00,0.033231,0.033231,0.030712,0.031513,3407217754.0,107578425.791281,558349.0,1558073055.0,49185468.958232
2023-12-24 09:00:00,0.031515,0.032262,0.0282,0.029517,3603257220.0,110706326.452475,594851.0,1613039701.0,49604929.453069
2023-12-25 09:00:00,0.029515,0.031597,0.02931,0.030925,2784051377.0,84957327.525848,499493.0,1298792980.0,39620860.329659
2023-12-26 09:00:00,0.030923,0.031537,0.025976,0.029433,4243565597.0,126436205.451982,729033.0,1889225140.0,56368683.403388
2023-12-27 09:00:00,0.029436,0.029687,0.028102,0.029314,2511118029.0,72882323.250865,460126.0,1183641536.0,34368395.502934
2023-12-28 09:00:00,0.029319,0.029947,0.026882,0.027774,3347826608.0,94975599.990418,569696.0,1552299751.0,44053266.84503
2023-12-29 09:00:00,0.027775,0.028848,0.026748,0.027984,2743658372.0,75927560.943095,483512.0,1271257513.0,35196735.689811
2023-12-30 09:00:00,0.027983,0.028476,0.027,0.027875,1947565487.0,54367631.854707,359777.0,910595072.0,25427916.549511
2023-12-31 09:00:00,0.027876,0.029225,0.0266,0.027308,2260690530.0,63405134.921396,399301.0,1053334795.0,29561910.890288
2024-01-01 09:00:00,0.027308,0.028039,0.025199,0.027955,2874847583.0,76828844.531786,448738.0,1362778461.0,36429999.378777
2024-01-02 09:00:00,0.027956,0.0291,0.026833,0.027156,2827856966.0,79252132.015946,466143.0,1308849110.0,36701003.430903
2024-01-03 09:00:00,0.027157,0.028913,0.016654,0.022954,7341535441.0,177083544.878475,1047282.0,3366339843.0,81340216.938822
2024-01-04 09:00:00,0.022955,0.03142,0.022739,0.026305,14771162526.0,401689707.918715,1951210.0,7128325916.0,193700075.64227
2024-01-05 09:00:00,0.026304,0.026914,0.022283,0.024562,6305335198.0,155069934.189072,997075.0,2992105473.0,73636796.832909
2024-01-06 09:00:00,0.024562,0.0257,0.022644,0.024474,4885220817.0,119813686.449999,810714.0,2300533344.0,56453269.057266
2024-01-07 09:00:00,0.024472,0.025011,0.022612,0.02311,3091497152.0,74255701.613623,548386.0,1476984780.0,35520958.721545
2024-01-08 09:00:00,0.023111,0.02349,0.02056,0.023298,4062826809.0,90194637.752445,671923.0,1926653733.0,42804332.468772
2024-01-09 09:00:00,0.023298,0.023461,0.021,0.022074,3627225235.0,80372002.839523,587835.0,1728673688.0,38320763.962417
2024-01-10 09:00:00,0.022074,0.024624,0.021251,0.024015,3075079445.0,69615099.771753,517043.0,1520248023.0,34436331.396995
2024-01-11 09:00:00,0.024015,0.02712,0.023461,0.026452,4768301641.0,120867891.632755,775052.0,2318880749.0,58784602.122493
2024-01-12 09:00:00,0.026452,0.02799,0.023614,0.024701,5669144755.0,149452320.747666,920696.0,2713600856.0,71616871.028871
2024-01-13 09:00:00,0.024704,0.027401,0.023679,0.026798,2500303661.0,63798924.411313,443958.0,1228391043.0,31339366.397778
2024-01-14 09:00:00,0.026793,0.029833,0.02612,0.027437,6922744396.0,195111153.05203,1108459.0,3342824539.0,94258970.199773
